timestamp_utc,container_name,container_id,cpu_percent,memory_usage_bytes,memory_limit_bytes,network_rx_bytes,network_tx_bytes,block_read_bytes,block_write_bytes,pids
2026-08-25T00:08:04.756Z,tcc_benchmark_python_api,62855c8fed6f,124.63,52911145,8327941587,505000000,600000000,46100000,0,49
2026-08-25T00:08:04.756Z,tcc_benchmark_grafana,135abf368c34,0.05,73945580,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:04.756Z,tcc_benchmark_results_exporter,996fd2a9341c,0.19,33365688,8327941587,72100,412000,26000000,8190,2
2026-08-25T00:08:04.756Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.52,45791314,8327941587,67900,1790000,43200000,0,12
2026-08-25T00:08:04.756Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.08,56444846,8327941587,3380000,208000,155000000,22000000,10
2026-08-25T00:08:04.756Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,9589228,8327941587,4230000,1930000,15900000,0,7
2026-08-25T00:08:04.756Z,tcc_benchmark_postgres,1f2ff9d557e1,38.5,163997286,8327941587,90300000,464000000,73300000,198000000,27
2026-08-25T00:08:08.910Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,33.33,188009677,8327941587,84900000,8090000,0,0,1
2026-08-25T00:08:08.910Z,tcc_benchmark_python_api,62855c8fed6f,105.59,53110374,8327941587,512000000,608000000,46100000,0,49
2026-08-25T00:08:08.910Z,tcc_benchmark_grafana,135abf368c34,0.05,73693921,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:08.910Z,tcc_benchmark_results_exporter,996fd2a9341c,1.4,33030144,8327941587,72500,449000,26000000,8190,1
2026-08-25T00:08:08.910Z,tcc_benchmark_cadvisor,32e5cd243d1d,2.04,46441431,8327941587,68600,1810000,43200000,0,12
2026-08-25T00:08:08.910Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.44,56434360,8327941587,3450000,209000,155000000,22000000,10
2026-08-25T00:08:08.910Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,9441378,8327941587,4280000,1950000,15900000,0,7
2026-08-25T00:08:08.910Z,tcc_benchmark_postgres,1f2ff9d557e1,42.87,163997286,8327941587,91100000,468000000,73300000,199000000,27
2026-08-25T00:08:13.074Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,42.27,188219392,8327941587,91600000,8740000,0,0,1
2026-08-25T00:08:13.074Z,tcc_benchmark_python_api,62855c8fed6f,117.01,53057946,8327941587,518000000,615000000,46100000,0,49
2026-08-25T00:08:13.074Z,tcc_benchmark_grafana,135abf368c34,0.07,73956065,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:13.074Z,tcc_benchmark_results_exporter,996fd2a9341c,9.46,33407631,8327941587,73400,486000,26000000,8190,1
2026-08-25T00:08:13.074Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.46,46703575,8327941587,68600,1810000,43200000,0,12
2026-08-25T00:08:13.074Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.0,56172216,8327941587,3500000,211000,155000000,22000000,10
2026-08-25T00:08:13.074Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,9318695,8327941587,4320000,1970000,15900000,0,7
2026-08-25T00:08:13.074Z,tcc_benchmark_postgres,1f2ff9d557e1,50.24,164207002,8327941587,92500000,475000000,73300000,201000000,27
2026-08-25T00:08:17.240Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,40.09,188429107,8327941587,98300000,9340000,0,0,1
2026-08-25T00:08:17.240Z,tcc_benchmark_python_api,62855c8fed6f,78.82,52900659,8327941587,522000000,620000000,46100000,0,49
2026-08-25T00:08:17.240Z,tcc_benchmark_grafana,135abf368c34,0.41,73956065,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:17.240Z,tcc_benchmark_results_exporter,996fd2a9341c,0.01,33040630,8327941587,74400,523000,26000000,8190,1
2026-08-25T00:08:17.240Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.31,46965719,8327941587,69300,1830000,43200000,0,12
2026-08-25T00:08:17.240Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.0,56423875,8327941587,3570000,213000,155000000,22100000,10
2026-08-25T00:08:17.240Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,9666822,8327941587,4370000,1990000,15900000,0,7
2026-08-25T00:08:17.240Z,tcc_benchmark_postgres,1f2ff9d557e1,40.38,164207002,8327941587,93500000,481000000,73300000,203000000,27
2026-08-25T00:08:21.405Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,35.49,188114534,8327941587,105000000,9940000,0,0,1
2026-08-25T00:08:21.405Z,tcc_benchmark_python_api,62855c8fed6f,90.58,52827259,8327941587,528000000,628000000,46100000,0,49
2026-08-25T00:08:21.405Z,tcc_benchmark_grafana,135abf368c34,0.05,73956065,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:21.405Z,tcc_benchmark_results_exporter,996fd2a9341c,0.01,32830915,8327941587,75300,560000,26000000,8190,1
2026-08-25T00:08:21.405Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.43,47458550,8327941587,70000,1840000,43200000,0,12
2026-08-25T00:08:21.405Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.82,56675533,8327941587,3640000,216000,155000000,22100000,10
2026-08-25T00:08:21.405Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,2.04,9761194,8327941587,4420000,2010000,15900000,0,7
2026-08-25T00:08:21.405Z,tcc_benchmark_postgres,1f2ff9d557e1,44.62,164311859,8327941587,94500000,486000000,73300000,204000000,27
2026-08-25T00:08:25.559Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,31.2,188219392,8327941587,112000000,10600000,0,0,1
2026-08-25T00:08:25.559Z,tcc_benchmark_python_api,62855c8fed6f,102.72,53246689,8327941587,536000000,637000000,46100000,0,49
2026-08-25T00:08:25.559Z,tcc_benchmark_grafana,135abf368c34,0.04,73693921,8327941587,21200,10600,222000000,360000,20
